Galaxy,StellarMassVariant,RadiusKpc,VobsKms,ErrVobsKms,VbarKms,Model,VmodelKms,LogResidual,aN_over_a0,TPGLogKernel,RequiredS_tauDiagnostic,RadiusMatching,EndpointUse,ForbiddenUse,Guardrail
DDO50,kinematic,3.580000000,32.638800000,3.440000000,37.370419139,EmpiricalRARLike,70.983278250,-0.337421870,0.105351596,0.846221565,-0.149622781,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,3.580000000,32.638800000,3.440000000,37.370419139,FixedTPG_S1,68.994073718,-0.325077605,0.105351596,0.846221565,-0.149622781,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,3.690000000,28.960000000,3.750000000,37.252066569,NewtonianBaryonic,37.252066569,-0.109351813,0.101564652,0.858164868,-0.259383101,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,3.690000000,28.960000000,3.750000000,37.252066569,MONDSimpleMu,71.436718788,-0.392122941,0.101564652,0.858164868,-0.259383101,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,3.690000000,28.960000000,3.750000000,37.252066569,EmpiricalRARLike,71.309619454,-0.391349561,0.101564652,0.858164868,-0.259383101,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,3.690000000,28.960000000,3.750000000,37.252066569,FixedTPG_S1,69.220481371,-0.378436058,0.101564652,0.858164868,-0.259383101,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,3.690000000,32.778700000,3.750000000,37.252066569,NewtonianBaryonic,37.252066569,-0.055558645,0.101564652,0.858164868,-0.139930822,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,3.690000000,32.778700000,3.750000000,37.252066569,MONDSimpleMu,71.436718788,-0.338329773,0.101564652,0.858164868,-0.139930822,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,3.690000000,32.778700000,3.750000000,37.252066569,EmpiricalRARLike,71.309619454,-0.337556393,0.101564652,0.858164868,-0.139930822,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,3.690000000,32.778700000,3.750000000,37.252066569,FixedTPG_S1,69.220481371,-0.324642890,0.101564652,0.858164868,-0.139930822,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,3.810000000,30.300000000,3.690000000,37.083743726,NewtonianBaryonic,37.083743726,-0.087740943,0.097478845,0.871608776,-0.209876720,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,3.810000000,30.300000000,3.690000000,37.083743726,MONDSimpleMu,71.732870012,-0.374275579,0.097478845,0.871608776,-0.209876720,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,3.810000000,30.300000000,3.690000000,37.083743726,EmpiricalRARLike,71.609913214,-0.373530519,0.097478845,0.871608776,-0.209876720,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,3.810000000,30.300000000,3.690000000,37.083743726,FixedTPG_S1,69.406260189,-0.359956015,0.097478845,0.871608776,-0.209876720,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,3.810000000,32.922600000,3.690000000,37.083743726,NewtonianBaryonic,37.083743726,-0.051689446,0.097478845,0.871608776,-0.128738235,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,3.810000000,32.922600000,3.690000000,37.083743726,MONDSimpleMu,71.732870012,-0.338224082,0.097478845,0.871608776,-0.128738235,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,3.810000000,32.922600000,3.690000000,37.083743726,EmpiricalRARLike,71.609913214,-0.337479022,0.097478845,0.871608776,-0.128738235,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,3.810000000,32.922600000,3.690000000,37.083743726,FixedTPG_S1,69.406260189,-0.323904519,0.097478845,0.871608776,-0.128738235,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,3.920000000,31.690000000,3.900000000,36.929447787,NewtonianBaryonic,36.929447787,-0.066450574,0.093956703,0.883700041,-0.160549083,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,3.920000000,31.690000000,3.900000000,36.929447787,MONDSimpleMu,71.993338946,-0.356370077,0.093956703,0.883700041,-0.160549083,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,3.920000000,31.690000000,3.900000000,36.929447787,EmpiricalRARLike,71.873998934,-0.355649570,0.093956703,0.883700041,-0.160549083,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,3.920000000,31.690000000,3.900000000,36.929447787,FixedTPG_S1,69.564002298,-0.341462322,0.093956703,0.883700041,-0.160549083,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,3.920000000,33.047300000,3.900000000,36.929447787,NewtonianBaryonic,36.929447787,-0.048236831,0.093956703,0.883700041,-0.118958198,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,3.920000000,33.047300000,3.900000000,36.929447787,MONDSimpleMu,71.993338946,-0.338156333,0.093956703,0.883700041,-0.118958198,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,3.920000000,33.047300000,3.900000000,36.929447787,EmpiricalRARLike,71.873998934,-0.337435826,0.093956703,0.883700041,-0.118958198,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,3.920000000,33.047300000,3.900000000,36.929447787,FixedTPG_S1,69.564002298,-0.323248578,0.093956703,0.883700041,-0.118958198,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.040000000,32.750000000,4.000000000,36.761124945,NewtonianBaryonic,36.761124945,-0.050177489,0.090336743,0.896651131,-0.121689721,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.040000000,32.750000000,4.000000000,36.761124945,MONDSimpleMu,72.266005680,-0.343722747,0.090336743,0.896651131,-0.121689721,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.040000000,32.750000000,4.000000000,36.761124945,EmpiricalRARLike,72.150428721,-0.343027612,0.090336743,0.896651131,-0.121689721,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.040000000,32.750000000,4.000000000,36.761124945,FixedTPG_S1,69.723029213,-0.328164943,0.090336743,0.896651131,-0.121689721,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.040000000,33.175900000,4.000000000,36.761124945,NewtonianBaryonic,36.761124945,-0.044566080,0.090336743,0.896651131,-0.108768745,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.040000000,33.175900000,4.000000000,36.761124945,MONDSimpleMu,72.266005680,-0.338111338,0.090336743,0.896651131,-0.108768745,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.040000000,33.175900000,4.000000000,36.761124945,EmpiricalRARLike,72.150428721,-0.337416203,0.090336743,0.896651131,-0.108768745,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.040000000,33.175900000,4.000000000,36.761124945,FixedTPG_S1,69.723029213,-0.322553534,0.090336743,0.896651131,-0.108768745,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.150000000,33.460000000,3.890000000,36.606829006,NewtonianBaryonic,36.606829006,-0.039036174,0.087205592,0.908315119,-0.094639948,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.150000000,33.460000000,3.890000000,36.606829006,MONDSimpleMu,72.505856726,-0.335847152,0.087205592,0.908315119,-0.094639948,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.150000000,33.460000000,3.890000000,36.606829006,EmpiricalRARLike,72.393573501,-0.335174078,0.087205592,0.908315119,-0.094639948,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.150000000,33.460000000,3.890000000,36.606829006,FixedTPG_S1,69.857365241,-0.319686265,0.087205592,0.908315119,-0.094639948,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.150000000,33.287700000,3.890000000,36.606829006,NewtonianBaryonic,36.606829006,-0.041278322,0.087205592,0.908315119,-0.099821819,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.150000000,33.287700000,3.890000000,36.606829006,MONDSimpleMu,72.505856726,-0.338089300,0.087205592,0.908315119,-0.099821819,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.150000000,33.287700000,3.890000000,36.606829006,EmpiricalRARLike,72.393573501,-0.337416226,0.087205592,0.908315119,-0.099821819,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.150000000,33.287700000,3.890000000,36.606829006,FixedTPG_S1,69.857365241,-0.321928413,0.087205592,0.908315119,-0.099821819,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.270000000,34.950000000,3.890000000,36.438506164,NewtonianBaryonic,36.438506164,-0.018113384,0.083977214,0.920824798,-0.044362199,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.270000000,34.950000000,3.890000000,36.438506164,MONDSimpleMu,72.756950944,-0.318427311,0.083977214,0.920824798,-0.044362199,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.270000000,34.950000000,3.890000000,36.438506164,EmpiricalRARLike,72.648102773,-0.317777097,0.083977214,0.920824798,-0.044362199,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.270000000,34.950000000,3.890000000,36.438506164,FixedTPG_S1,69.991986251,-0.301601138,0.083977214,0.920824798,-0.044362199,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.270000000,33.403400000,3.890000000,36.438506164,NewtonianBaryonic,36.438506164,-0.037769890,0.083977214,0.920824798,-0.090455779,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.270000000,33.403400000,3.890000000,36.438506164,MONDSimpleMu,72.756950944,-0.338083816,0.083977214,0.920824798,-0.090455779,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.270000000,33.403400000,3.890000000,36.438506164,EmpiricalRARLike,72.648102773,-0.337433603,0.083977214,0.920824798,-0.090455779,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.270000000,33.403400000,3.890000000,36.438506164,FixedTPG_S1,69.991986251,-0.321257644,0.083977214,0.920824798,-0.090455779,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.380000000,34.630000000,3.960000000,36.284210225,NewtonianBaryonic,36.284210225,-0.020265183,0.081176336,0.932105213,-0.048911174,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.380000000,34.630000000,3.960000000,36.284210225,MONDSimpleMu,72.977811876,-0.323738346,0.081176336,0.932105213,-0.048911174,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.380000000,34.630000000,3.960000000,36.284210225,EmpiricalRARLike,72.871977087,-0.323108061,0.081176336,0.932105213,-0.048911174,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.380000000,34.630000000,3.960000000,36.284210225,FixedTPG_S1,70.104911714,-0.306295955,0.081176336,0.932105213,-0.048911174,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.380000000,33.504100000,3.960000000,36.284210225,NewtonianBaryonic,36.284210225,-0.034619718,0.081176336,0.932105213,-0.082201436,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.380000000,33.504100000,3.960000000,36.284210225,MONDSimpleMu,72.977811876,-0.338092881,0.081176336,0.932105213,-0.082201436,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.380000000,33.504100000,3.960000000,36.284210225,EmpiricalRARLike,72.871977087,-0.337462596,0.081176336,0.932105213,-0.082201436,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.380000000,33.504100000,3.960000000,36.284210225,FixedTPG_S1,70.104911714,-0.320650490,0.081176336,0.932105213,-0.082201436,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.500000000,35.260000000,3.890000000,36.268338992,NewtonianBaryonic,36.268338992,-0.012245358,0.078942528,0.941405980,-0.029532618,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.500000000,35.260000000,3.890000000,36.268338992,MONDSimpleMu,73.384791962,-0.318323759,0.078942528,0.941405980,-0.029532618,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.500000000,35.260000000,3.890000000,36.268338992,EmpiricalRARLike,73.281059680,-0.317709433,0.078942528,0.941405980,-0.029532618,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.500000000,35.260000000,3.890000000,36.268338992,FixedTPG_S1,70.411570194,-0.300361721,0.078942528,0.941405980,-0.029532618,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.500000000,33.608700000,3.890000000,36.268338992,NewtonianBaryonic,36.268338992,-0.033075952,0.078942528,0.941405980,-0.077896523,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.500000000,33.608700000,3.890000000,36.268338992,MONDSimpleMu,73.384791962,-0.339154353,0.078942528,0.941405980,-0.077896523,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.500000000,33.608700000,3.890000000,36.268338992,EmpiricalRARLike,73.281059680,-0.338540027,0.078942528,0.941405980,-0.077896523,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.500000000,33.608700000,3.890000000,36.268338992,FixedTPG_S1,70.411570194,-0.321192315,0.078942528,0.941405980,-0.077896523,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.620000000,35.370000000,3.650000000,36.946761302,NewtonianBaryonic,36.946761302,-0.018941315,0.079795607,0.937821095,-0.045506096,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.620000000,35.370000000,3.650000000,36.946761302,MONDSimpleMu,74.584840295,-0.324015504,0.079795607,0.937821095,-0.045506096,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.620000000,35.370000000,3.650000000,36.946761302,EmpiricalRARLike,74.478365360,-0.323395076,0.079795607,0.937821095,-0.045506096,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.620000000,35.370000000,3.650000000,36.946761302,FixedTPG_S1,71.596213433,-0.306254994,0.079795607,0.937821095,-0.045506096,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.620000000,33.708100000,3.650000000,36.946761302,NewtonianBaryonic,36.946761302,-0.039842101,0.079795607,0.937821095,-0.093469337,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.620000000,33.708100000,3.650000000,36.946761302,MONDSimpleMu,74.584840295,-0.344916290,0.079795607,0.937821095,-0.093469337,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.620000000,33.708100000,3.650000000,36.946761302,EmpiricalRARLike,74.478365360,-0.344295863,0.079795607,0.937821095,-0.093469337,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.620000000,33.708100000,3.650000000,36.946761302,FixedTPG_S1,71.596213433,-0.327155780,0.079795607,0.937821095,-0.093469337,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.730000000,36.200000000,3.830000000,37.568648418,NewtonianBaryonic,37.568648418,-0.016117000,0.080585742,0.934537244,-0.038982502,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.730000000,36.200000000,3.830000000,37.568648418,MONDSimpleMu,75.679792149,-0.320271360,0.080585742,0.934537244,-0.038982502,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.730000000,36.200000000,3.830000000,37.568648418,EmpiricalRARLike,75.570772062,-0.319645289,0.080585742,0.934537244,-0.038982502,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.730000000,36.200000000,3.830000000,37.568648418,FixedTPG_S1,72.677949575,-0.302694096,0.080585742,0.934537244,-0.038982502,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.730000000,33.795000000,3.830000000,37.568648418,NewtonianBaryonic,37.568648418,-0.045973120,0.080585742,0.934537244,-0.107482869,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.730000000,33.795000000,3.830000000,37.568648418,MONDSimpleMu,75.679792149,-0.350127480,0.080585742,0.934537244,-0.107482869,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.730000000,33.795000000,3.830000000,37.568648418,EmpiricalRARLike,75.570772062,-0.349501408,0.080585742,0.934537244,-0.107482869,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.730000000,33.795000000,3.830000000,37.568648418,FixedTPG_S1,72.677949575,-0.332550216,0.080585742,0.934537244,-0.107482869,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.850000000,36.600000000,3.910000000,38.247070728,NewtonianBaryonic,38.247070728,-0.019117094,0.081455953,0.930960396,-0.046257575,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
DDO50,kinematic,4.850000000,36.600000000,3.910000000,38.247070728,MONDSimpleMu,76.868905142,-0.322269610,0.081455953,0.930960396,-0.046257575,linear_interpolation_to_Vobs_radius,preregistered_DDO50_methods_pilot,endpoint_tuning_or_tau_validation_claim,tau_signal_priority_ddo50_scoring_pilot_not_tau_core_validation
